ID,COO,Household Sex,Poverty Threshold,Governerate,ChildAge,ChildSex,Unaccompanied and Separated Children,special protection needs,Children with disability
46006,SYR,M,abject,Karak,5,M,,,
46007,SYR,M,abject,Karak,14,F,,,
46008,SYR,M,absolute,Zarqa,9,F,,,
46009,SYR,M,abject,Madaba,6,M,,,
46010,SYR,F,abject,Amman,3,F,,,
46011,SYR,M,,Amman,4,M,,,
46012,SYR,M,,Mafraq,1,M,,,
46013,SYR,M,,Mafraq,6,M,,,
46014,SYR,M,abject,Amman,9,M,,,
46015,SYR,M,,Mafraq,14,F,,,
46016,SYR,M,,Mafraq,12,F,,,
46017,SYR,F,abject,Amman,10,M,,,
46018,SYR,M,,Amman,8,F,,,
46019,SYR,M,,Amman,4,M,,,
46020,SYR,M,,Mafraq,3,M,,,
46021,SYR,M,,Mafraq,12,M,,,
46022,SYR,F,absolute,Amman,11,F,,,
46023,SYR,M,,Mafraq,4,M,,,
46024,SYR,M,,Amman,7,M,,,
46025,SYR,F,,Amman,3,M,,,
46026,SYR,M,,Amman,7,M,,,
46027,SYR,M,,Amman,10,M,,,
46028,SYR,M,abject,Balqa,15,M,,,
46029,SYR,M,abject,Amman,5,M,,,
46030,SYR,M,,IRBID,14,F,,,
46031,SYR,M,,IRBID,12,F,,,
46032,SYR,M,abject,Maan,9,F,,,
46033,SYR,M,abject,Maan,7,M,,,
46034,SYR,M,absolute,Mafraq,5,F,,,
46035,SYR,M,,Jerash,3,F,,,
46036,SYR,M,abject,Madaba,11,F,,,
46037,SYR,M,abject,Balqa,12,F,,,
46038,SYR,M,abject,Amman,7,F,,,
46039,SYR,M,abject,Balqa,4,M,,,
46040,SYR,F,absolute,Irbid,15,M,,,
46041,SYR,F,abject,Amman,14,M,,,
46042,SYR,M,,IRBID,11,F,,,
46043,SYR,M,,Amman,15,M,SC,,
46044,SYR,M,,Amman,16,M,SC,,
46045,SYR,M,abject,Amman,3,M,,,
46046,SYR,F,,Amman,7,F,,,
46047,SYR,F,,Amman,4,F,,,
46048,SYR,M,,IRBID,0,F,,,
46049,SYR,M,,IRBID,10,M,,,
46050,SYR,F,,Amman,16,F,SC,,
46051,SYR,M,abject,Maan,15,F,,,
46052,SYR,M,abject,Maan,13,M,,,
46053,SYR,M,,Jerash,2,F,,,
46054,SYR,M,abject,Madaba,4,F,,,
46055,SYR,M,abject,Madaba,1,F,,,
46056,SYR,M,absolute,Zarqa,0,F,,,
46057,SYR,M,,Amman,9,F,,,
46058,SYR,F,absolute,Irbid,13,F,,,
46059,SYR,F,abject,Amman,9,M,,,
46060,SYR,M,,Mafraq,6,F,,,
46061,SYR,M,,Amman,2,F,,,
46062,SYR,M,,Mafraq,10,M,,,
46063,SYR,M,,Amman,4,M,,,
46064,SYR,F,absolute,Amman,15,F,,,
46065,SYR,F,,Amman,5,M,,,
46066,SYR,M,,Amman,9,F,,,
46067,SYR,M,abject,Balqa,16,F,,,
46068,SYR,M,abject,Amman,13,F,,,
46069,SYR,M,abject,Amman,11,F,,,
46070,SYR,M,,IRBID,6,M,,,
46071,SYR,M,absolute,Zarqa,3,F,,,
46072,SYR,M,abject,Madaba,10,F,,,
46073,SYR,F,abject,Amman,11,F,,,
46074,SYR,M,,Mafraq,6,F,,,
46075,SYR,M,,Mafraq,17,M,,,
46076,SYR,F,abject,Amman,15,M,,,
46077,SYR,F,Children with specific need (not abject or absolut),Jerash,10,F,,,DS
46078,SYR,M,abject,Balqa,12,F,,,
46079,SYR,F,,Amman,4,M,,,
46080,SYR,F,absolute,Zarqa,12,F,,,
46081,SYR,M,abject,Balqa,9,M,,,
46082,SYR,M,abject,Balqa,8,F,,,
46083,SYR,M,,Maan,4,M,,,
46084,SYR,F,absolute,Zarqa,13,F,,,
46085,SYR,M,abject,Balqa,3,F,,,
46086,SYR,F,absolute,Zarqa,7,F,,,
46087,SYR,F,absolute,Zarqa,8,F,,,
46088,SYR,F,Children with specific need (not abject or absolut),Mafraq,12,M,,,
46089,SYR,F,Children with specific need (not abject or absolut),Mafraq,2,M,,,
46090,SYR,F,Children with specific need (not abject or absolut),Mafraq,2,F,,,
46091,SYR,F,Children with specific need (not abject or absolut),Mafraq,10,F,,,
46092,SYR,F,Children with specific need (not abject or absolut),Mafraq,7,M,,,
46093,SYR,M,,Amman,14,M,SC,,
46094,SYR,F,abject,Amman,7,M,,,
46095,SYR,M,,Mafraq,10,F,,,
46096,SYR,F,absolute,Amman,16,M,,,
46097,SYR,F,Children with specific need (not abject or absolut),Mafraq,16,F,,,
46098,SYR,F,Children with specific need (not abject or absolut),Mafraq,17,M,,,DS
46099,SYR,M,abject,Karak,4,M,,,
46100,SYR,M,,IRBID,3,F,,,
46101,SYR,M,absolute,Mafraq,4,M,,,
46102,SYR,M,abject,Maan,16,F,,,
46103,SYR,M,absolute,Zarqa,7,F,,,
46104,SYR,M,abject,Madaba,7,F,,,
46105,SYR,M,,Mafraq,7,M,,,
46106,SYR,F,abject,Amman,8,M,,,
46107,SYR,M,,Mafraq,12,F,,,
46108,SYR,F,Children with specific need (not abject or absolut),Mafraq,17,M,,,
46109,SYR,M,abject,Karak,8,F,,,
46110,SYR,F,Children with specific need (not abject or absolut),Mafraq,14,F,,,
46111,SYR,M,,Irbid,16,M,,,
46112,SYR,M,,Mafraq,8,M,,,
46113,SYR,M,,Mafraq,4,M,,,
46114,SYR,M,,Mafraq,11,F,,,
46115,SYR,F,absolute,Balqa,11,M,,,
46116,SYR,F,absolute,Zarqa,13,F,,,
46117,SYR,F,absolute,Zarqa,7,F,,,
46118,SYR,M,,Maan,2,M,,,
46119,SYR,M,,Maan,5,M,,,
46120,SYR,M,abject,Zarqa,2,F,,,
46121,SYR,M,,Mafraq,4,M,,,
46122,SYR,F,Children with specific need (not abject or absolut),Irbid,7,F,,,
46123,SYR,F,Children with specific need (not abject or absolut),Irbid,13,F,,,
46124,SYR,M,,Mafraq,12,F,,,
46125,SYR,M,,Mafraq,13,M,,,
46126,SYR,M,,Mafraq,5,M,,,
46127,SYR,M,,Irbid,7,M,,,
46128,SYR,F,Children with specific need (not abject or absolut),Mafraq,12,M,,,
46129,SYR,M,,Maan,7,F,,,
46130,SYR,M,abject,Zarqa,14,M,,,
46131,SYR,M,abject,Irbid,14,F,,,
46132,SYR,M,abject,Irbid,11,F,,,
46133,SYR,F,absolute,Zarqa,0,M,,,
46134,SYR,M,abject,Karak,7,M,,,
46135,SYR,F,Children with specific need (not abject or absolut),Mafraq,14,F,,,
46136,SYR,M,,Irbid,16,M,,,
46137,SYR,F,absolute,Balqa,7,F,,,
46138,SYR,M,abject,Zarqa,8,M,,,
46139,SYR,M,,Maan,1,M,,,
46140,SYR,F,absolute,Zarqa,5,M,,,DS
46141,SYR,M,,Mafraq,9,M,,,
46142,SYR,M,abject,Amman,17,F,,,
46143,SYR,F,,Amman,16,F,,,
46144,SYR,M,,Balqa,2,F,,,
46145,SYR,F,,Amman,10,M,,,
46146,SYR,F,,Amman,11,M,,,
46147,SYR,F,absolute,Amman,5,M,,,
46148,SYR,F,Children with specific need (not abject or absolut),Irbid,14,F,,,
46149,SYR,M,,Mafraq,11,M,,,
46150,SYR,F,Children with specific need (not abject or absolut),Irbid,11,M,,,
46151,SYR,M,,Mafraq,7,M,,,
46152,SYR,M,,Mafraq,3,M,,,
46153,SYR,M,abject,Amman,8,M,,,
46154,SYR,F,Children with specific need (not abject or absolut),Amman,11,M,,,
46155,SYR,F,Children with specific need (not abject or absolut),Mafraq,15,M,SC,,
46156,SYR,M,,Irbid,14,F,,,
46157,SYR,F,absolute,Balqa,6,F,,,
46158,SYR,F,absolute,Zarqa,11,M,,,
46159,SYR,M,abject,Irbid,16,F,,,
46160,SYR,M,abject,Zarqa,10,F,,,
46161,SYR,M,,Mafraq,8,F,,,
46162,SYR,M,,Mafraq,10,F,,,
46163,SYR,M,abject,Amman,15,M,,,
46164,SYR,M,,Balqa,8,M,,,
46165,SYR,F,,Amman,14,M,,,
46166,SYR,M,,Balqa,4,F,,,
46167,SYR,M,,Balqa,7,M,,,
46168,SYR,M,abject,Zarqa,5,F,,,
46169,SYR,M,abject,Irbid,7,F,,,
46170,SYR,F,absolute,Zarqa,8,F,,,
46171,SYR,M,,Mafraq,15,F,,,
46172,SYR,F,Children with specific need (not abject or absolut),Amman,7,M,,,
46173,SYR,F,,Amman,4,M,,,
46174,SYR,F,,Amman,6,M,,,
46175,SYR,F,absolute,Amman,7,M,,,
46176,SYR,F,Children with specific need (not abject or absolut),Amman,11,M,,,
46177,SYR,F,,Amman,4,F,,,
46178,SYR,F,absolute,Amman,10,F,,,
46179,SYR,F,,Amman,2,F,,,
46180,SYR,M,abject,Irbid,14,M,,,
46181,SYR,M,abject,Irbid,6,M,,,
46182,SYR,F,Children with specific need (not abject or absolut),Amman,9,F,,,
46183,SYR,F,Children with specific need (not abject or absolut),Amman,13,M,,,
46184,SYR,M,,Amman,14,M,,,
46185,SYR,M,abject,Amman,8,M,,,
46186,SYR,M,abject,Irbid,0,F,,,
46187,SYR,M,abject,Amman,5,M,,,
46188,SYR,F,absolute,Zarqa,2,F,,,
46189,SYR,M,,Amman,7,F,,,
46190,SYR,M,abject,Irbid,2,F,,,
46191,SYR,M,,Mafraq,5,M,,,
46192,SYR,M,abject,Amman,6,M,,,
46193,SYR,M,abject,Amman,3,M,,,
46194,SYR,M,abject,Amman,13,F,,,
46195,SYR,M,abject,Balqa,14,M,,,
46196,SYR,F,,Amman,0,M,,,
46197,SYR,M,,Mafraq,2,F,,,
46198,SYR,M,,Mafraq,4,M,,,
46199,SYR,M,abject,Irbid,17,F,,,
46200,SYR,M,abject,Irbid,12,F,,,
46201,SYR,M,abject,Amman,14,F,,,
46202,SYR,M,abject,Irbid,8,M,,,
46203,SYR,M,abject,Amman,4,M,,,
46204,SYR,M,abject,Amman,11,M,,,
46205,SYR,M,,Maan,6,M,,,
46206,SYR,F,Children with specific need (not abject or absolut),Jerash,11,F,SC,,
46207,SYR,M,,Amman,17,M,,,
46208,SYR,M,,Amman,16,F,,,
46209,SYR,M,abject,Amman,10,F,,,
46210,SYR,M,abject,Amman,1,M,,,
46211,SYR,M,,Maan,8,M,,,
46212,SYR,F,Children with specific need (not abject or absolut),Jerash,6,F,SC,,
46213,SYR,M,,Zarqa,5,F,,,
46214,SYR,M,,Zarqa,1,M,,,
46215,SYR,M,,Mafraq,4,F,,,
46216,SYR,F,,Amman,11,M,,,
46217,SYR,F,,Amman,13,F,,,
46218,SYR,M,,Madaba,5,F,,,
46219,SYR,M,,Irbid,8,F,,,
46220,SYR,M,absolute,Amman,10,F,,,
46221,SYR,F,,Amman,2,F,,,
46222,SYR,M,abject,Balqa,11,M,,,
46223,SYR,M,,Mafraq,9,M,,,
46224,SYR,M,,Mafraq,2,M,,,
46225,SYR,M,,Mafraq,7,F,,,
46226,SYR,F,,Amman,12,M,,,
46227,SYR,F,,Amman,3,F,,,
46228,SYR,M,,Amman,1,M,,,
46229,SYR,F,absolute,Mafraq,1,M,,,
46230,SYR,F,absolute,Mafraq,6,M,,,
46231,SYR,M,absolute,Amman,2,M,,,
46232,SYR,M,,Amman,13,M,,,
46233,SYR,M,,Amman,6,M,,,
46234,SYR,M,absolute,Amman,5,M,,,
46235,SYR,M,abject,Mafraq,15,M,,,
46236,SYR,M,abject,Amman,15,M,,,
46237,SYR,M,,Irbid,10,F,,,
46238,SYR,M,abject,Mafraq,14,F,,,
46239,SYR,M,abject,Mafraq,16,F,,,
46240,SYR,M,abject,Amman,5,F,,,
46241,SYR,M,,Amman,13,F,,,
46242,SYR,F,absolute,Mafraq,3,F,,,
46243,SYR,M,,Madaba,3,M,,,
46244,SYR,M,,Madaba,9,F,,,
46245,SYR,M,abject,Mafraq,0,M,,,
46246,SYR,M,,Madaba,4,F,,,
46247,SYR,F,absolute,Maan,3,M,,,
46248,SYR,F,absolute,Mafraq,8,M,,,
46249,SYR,M,,Amman,15,F,,,
46250,SYR,M,,Irbid,2,F,,,
46251,SYR,M,abject,Amman,14,M,,,DS
46252,SYR,M,abject,Mafraq,12,M,,,
46253,SYR,M,,Jerash,6,F,,,
46254,SYR,M,,Jerash,13,F,,,
46255,SYR,F,,Irbid,16,M,,,
46256,SYR,M,abject,Balqa,15,M,,,
46257,SYR,F,Children with specific need (not abject or absolut),Jerash,12,F,SC,,
46258,SYR,F,Children with specific need (not abject or absolut),Jerash,9,F,SC,,
46259,SYR,M,,Zarqa,7,M,,,
46260,SYR,F,,Amman,13,F,,,
46261,SYR,F,,Amman,7,F,,,
46262,SYR,M,absolute,Amman,7,F,,,
46263,SYR,M,,Madaba,8,M,,,
46264,SYR,M,absolute,Amman,12,M,,,
46265,SYR,M,abject,Mafraq,5,F,,,
46266,SYR,M,,Irbid,5,M,,,
46267,SYR,M,abject,Amman,9,M,,,
46268,SYR,M,abject,Amman,12,F,,,
46269,SYR,F,absolute,Maan,5,F,,,
46270,SYR,F,,Irbid,5,M,,,
46271,SYR,M,,Mafraq,13,M,,,
46272,SYR,M,,Mafraq,10,M,,,
46273,SYR,F,,Balqa,2,M,,,
46274,SYR,F,,Zarqa,7,M,,,
46275,SYR,F,,Zarqa,16,M,,,
46276,SYR,M,abject,Maan,10,M,,,
46277,SYR,F,abject,Balqa,14,F,,,
46278,SYR,F,absolute,Mafraq,10,M,,,
46279,SYR,F,,Balqa,14,M,,,
46280,SYR,M,,Mafraq,13,F,,,
46281,SYR,F,,Balqa,10,M,,,DS
46282,SYR,F,abject,Zarqa,12,M,,,
46283,SYR,F,abject,Zarqa,16,F,,,
46284,SYR,M,abject,Maan,2,F,,,
46285,SYR,F,,Balqa,7,M,,,
46286,SYR,M,,Mafraq,9,M,,,
46287,SYR,M,abject,Amman,17,F,,,
46288,SYR,M,abject,Maan,10,F,,,
46289,SYR,F,abject,Zarqa,7,F,,,
46290,SYR,M,abject,Maan,11,M,,,
46291,SYR,F,abject,Zarqa,3,M,,,
46292,SYR,M,abject,Maan,16,M,,,
46293,SYR,F,abject,Balqa,16,M,,,
46294,SYR,M,,Mafraq,3,M,SC,,
46295,SYR,F,,Zarqa,6,F,,,
46296,SYR,M,,Mafraq,8,M,,,
46297,SYR,F,,Zarqa,2,M,,,
46298,SYR,M,,Mafraq,1,M,,,
46299,SYR,F,abject,Balqa,11,F,,,
46300,SYR,F,,Zarqa,12,F,,,
46301,SYR,F,,Zarqa,11,F,,,
46302,SYR,M,,Mafraq,5,M,SC,,
46303,SYR,F,abject,Balqa,12,F,,,
46304,SYR,M,,Mafraq,10,M,,,
46305,SYR,F,,Zarqa,8,F,,,
46306,SYR,M,,Jerash,14,M,,,
46307,SYR,F,,Irbid,12,F,,,
46308,SYR,F,,Irbid,13,M,,,
46309,SYR,F,,Zarqa,9,F,,,
46310,SYR,F,,Zarqa,11,F,,,
46311,SYR,F,,Zarqa,5,M,,,
46312,SYR,F,,Balqa,2,M,,,
46313,SYR,F,abject,Balqa,8,M,,,
46314,SYR,M,,Mafraq,4,M,,,
46315,SYR,M,,Mafraq,12,M,,,
46316,SYR,M,,Mafraq,6,F,,,
46317,SYR,M,,Mafraq,13,M,,,
46318,SYR,F,absolute,Amman,4,F,,,
46319,SYR,M,,Amman,8,F,,,
46320,SYR,M,,Amman,3,F,,,
46321,SYR,M,,Mafraq,6,M,,,
46322,SYR,F,absolute,Amman,5,M,,,
46323,SYR,F,,Irbid,3,M,,,
46324,SYR,M,abject,Amman,17,M,,,
46325,SYR,M,abject,Amman,15,M,,,
46326,SYR,F,,Karak,10,M,,,
46327,SYR,M,abject,Amman,10,M,,,
46328,SYR,M,abject,Balqa,3,F,,,
46329,SYR,M,abject,Balqa,7,F,,,
46330,SYR,F,,Irbid,6,M,,,
46331,SYR,M,,Mafraq,10,M,,,
46332,SYR,F,,Karak,6,F,,,
46333,SYR,F,,Karak,4,F,,,
46334,SYR,F,,Karak,3,M,,,
46335,SYR,F,,Zarqa,14,F,,,
46336,SYR,M,,Mafraq,4,M,,,
46337,SYR,M,abject,Balqa,2,F,,,
46338,SYR,M,abject,Balqa,0,F,,,
46339,SYR,M,abject,Balqa,5,M,,,
46340,SYR,M,,Mafraq,14,F,,,
46341,SYR,M,,Mafraq,15,F,,,
46342,SYR,F,,Karak,7,M,,,
46343,SYR,M,abject,Balqa,9,F,,,
46344,SYR,M,,Mafraq,13,M,,,
46345,SYR,M,,Mafraq,4,M,,,
46346,SYR,F,,Amman,6,F,,,
46347,SYR,M,,Mafraq,14,F,,,
46348,SYR,M,,Mafraq,11,M,,,
46349,SYR,F,,Mafraq,0,F,,,
46350,SYR,F,,Mafraq,2,M,,,
46351,SYR,F,,Zarqa,16,F,,,
46352,SYR,M,,Amman,1,M,,,
46353,SYR,M,abject,Amman,8,M,,,
46354,SYR,F,,Karak,8,F,,,
46355,SYR,M,,Mafraq,2,F,,,
46356,SYR,M,,Mafraq,15,M,,,
46357,SYR,M,,Mafraq,13,M,,,
46358,SYR,F,,Mafraq,6,F,,,
46359,SYR,M,absolute,Amman,4,M,,,
46360,SYR,M,absolute,Amman,1,F,,,
46361,SYR,M,absolute,Amman,8,F,,,
46362,SYR,F,,Mafraq,11,M,,,
46363,SYR,M,absolute,Amman,3,M,,,
46364,SYR,F,,Mafraq,0,F,,,
46365,SYR,M,,Ajloun,13,M,,,
46366,SYR,F,,Mafraq,2,F,,,
46367,SYR,F,,Mafraq,17,F,,,
46368,SYR,M,,Mafraq,12,F,,,
46369,SYR,F,,Mafraq,3,F,,,
46370,SYR,M,absolute,Amman,1,M,,,
46371,SYR,F,,Mafraq,3,F,,,
46372,SYR,F,,Karak,12,F,,,
46373,SYR,F,,Mafraq,14,M,,,
46374,SYR,F,,Mafraq,10,F,,,
46375,SYR,M,absolute,Amman,2,F,,,
46376,SYR,M,absolute,Amman,4,M,,,
46377,SYR,M,absolute,Amman,9,F,,,
46378,SYR,M,absolute,Amman,7,M,,,
46379,SYR,M,,Ajloun,10,F,,,
46380,SYR,M,,Ajloun,0,F,,,
46381,SYR,F,,Mafraq,4,F,,,
46382,SYR,M,,Ajloun,7,M,,,
46383,SYR,M,absolute,Amman,4,M,,,
46384,SYR,F,,Mafraq,5,F,,,
46385,SYR,F,,Mafraq,8,M,,,
46386,SYR,M,,Mafraq,12,M,,,
46387,SYR,M,,Mafraq,7,M,,,
46388,SYR,M,abject,Balqa,10,F,,,
46389,SYR,M,,Mafraq,4,F,,,
46390,SYR,M,abject,Balqa,12,M,,,
46391,SYR,M,abject,Balqa,8,M,,,
46392,SYR,M,abject,Irbid,6,M,,,
46393,SYR,M,,Mafraq,8,F,,,
46394,SYR,F,,Mafraq,17,F,,,
46395,SYR,M,absolute,Amman,6,M,,,
46396,SYR,F,,Mafraq,16,F,,,
46397,SYR,M,absolute,Amman,1,F,,,
46398,SYR,F,,Mafraq,15,F,,,
46399,SYR,M,,Mafraq,12,F,,,
46400,SYR,F,,Mafraq,1,F,,,
46401,SYR,F,,Amman,9,M,,,
46402,SYR,F,,Amman,13,M,,,
46403,SYR,M,,Mafraq,5,F,,,
46404,SYR,M,abject,Balqa,7,M,,,
46405,SYR,M,abject,Irbid,8,F,,,
46406,SYR,F,Children with specific need (not abject or absolut),Balqa,12,M,,,
46407,SYR,F,,Amman,6,F,,,
46408,SYR,F,,Amman,4,M,,,
46409,SYR,M,abject,Balqa,13,M,,,
46410,SYR,F,absolute,Mafraq,2,F,,,
46411,SYR,F,,Amman,9,F,,,
46412,SYR,F,,Amman,15,M,,,
46413,SYR,M,,Mafraq,3,M,,,
46414,SYR,M,,Mafraq,11,M,,,
46415,SYR,M,abject,Balqa,7,M,,,
46416,SYR,M,abject,Irbid,3,F,,,
46417,SYR,F,Children with specific need (not abject or absolut),Balqa,6,F,,,
46418,SYR,F,Children with specific need (not abject or absolut),Balqa,14,M,,,DS
46419,SYR,F,Children with specific need (not abject or absolut),Balqa,10,F,,,
46420,SYR,M,abject,Irbid,9,F,,,
46421,SYR,F,,Amman,5,M,,,
46422,SYR,M,,Balqa,10,M,,,
46423,SYR,F,absolute,Mafraq,8,F,,,
46424,SYR,F,absolute,Mafraq,17,F,,,
46425,SYR,M,,Mafraq,2,M,,,
46426,SYR,M,absolute,Tafiela,5,M,,,
46427,SYR,M,,Amman,1,F,,,
46428,SYR,M,,Mafraq,15,F,,,
46429,SYR,M,,Amman,4,F,,,
46430,SYR,M,absolute,Tafiela,9,F,,,
46431,SYR,M,,Mafraq,6,M,,,
46432,SYR,M,,Amman,9,M,,,
46433,SYR,M,,Balqa,6,M,,,
46434,SYR,M,,Mafraq,10,F,,,
46435,SYR,M,,Mafraq,16,M,,,
46436,SYR,M,absolute,Tafiela,7,F,,,
46437,SYR,M,absolute,Tafiela,1,F,,,
46438,SYR,F,,Irbid,12,F,,,
46439,SYR,M,,Mafraq,0,F,,,
46440,SYR,M,,Mafraq,8,F,,,
46441,SYR,M,abject,Amman,5,F,,,
46442,SYR,M,abject,Amman,2,M,,,
46443,SYR,M,abject,Amman,8,M,,,
46444,SYR,M,abject,Tafiela,16,M,,,
46445,SYR,M,,Amman,5,F,,,
46446,SYR,M,abject,Tafiela,13,M,,,
46447,SYR,F,absolute,Amman,12,F,,,
46448,SYR,M,,Amman,2,M,,,
46449,SYR,M,absolute,Irbid,3,M,,,
46450,SYR,F,,Amman,11,F,,,
46451,SYR,M,absolute,Zarqa,10,M,,,
46452,SYR,M,,Amman,6,M,,,
46453,SYR,M,,Mafraq,12,F,,,
46454,SYR,M,abject,Amman,7,F,,,
46455,SYR,M,absolute,Amman,5,M,,,
46456,SYR,M,,Madaba,15,M,,,
46457,SYR,M,,Madaba,9,M,,,
46458,SYR,M,,Madaba,13,F,,,DS
46459,SYR,M,,Balqa,10,M,,,
46460,SYR,M,,Balqa,3,M,,,
46461,SYR,F,absolute,Mafraq,12,F,,,
46462,SYR,M,,Amman,7,F,,,
46463,SYR,F,,Irbid,15,M,,,
46464,SYR,M,absolute,Amman,8,M,,,
46465,SYR,M,,Mafraq,3,M,,,
46466,SYR,F,,Amman,9,F,,,
46467,SYR,F,absolute,Amman,13,M,,,
46468,SYR,F,absolute,Amman,12,F,,,
46469,SYR,F,absolute,Irbid,15,F,,,
46470,SYR,M,,Mafraq,0,M,,,
46471,SYR,M,,Mafraq,9,F,,,
46472,SYR,M,,Mafraq,6,M,,,
46473,SYR,M,,Madaba,5,M,,,
46474,SYR,M,absolute,Mafraq,10,F,,,
46475,SYR,M,absolute,Irbid,11,M,,,
46476,SYR,M,absolute,Zarqa,8,M,,,
46477,SYR,F,,Amman,13,M,,,
46478,SYR,F,,Amman,2,F,,,
46479,SYR,F,absolute,Amman,12,M,,,
46480,SYR,M,absolute,Mafraq,7,F,,,
46481,SYR,M,,Amman,0,M,,,
46482,SYR,F,absolute,Amman,14,F,,,
46483,SYR,M,,IRBID,6,F,,,
46484,SYR,F,absolute,Irbid,6,F,,,
46485,SYR,F,absolute,Irbid,16,M,,,
46486,SYR,M,absolute,Amman,7,M,,,
46487,SYR,M,abject,Amman,9,M,,,
46488,SYR,M,absolute,Mafraq,1,M,,,
46489,SYR,M,abject,Tafiela,12,M,,,
46490,SYR,M,absolute,Mafraq,6,M,,,
46491,SYR,M,,Amman,3,F,,,
46492,SYR,M,absolute,Irbid,14,M,,,
46493,SYR,F,,Amman,5,F,,,
46494,SYR,M,absolute,Zarqa,3,M,,,
46495,SYR,M,,IRBID,5,M,,,
46496,SYR,F,,Amman,15,F,,,
46497,SYR,M,,IRBID,15,F,,,
46498,SYR,F,,Mafraq,7,F,,,DS
46499,SYR,F,,Amman,10,F,,,DS
46500,SYR,F,,Amman,11,F,,,
46501,SYR,M,,IRBID,12,M,,,
46502,SYR,F,,Amman,6,M,,,
46503,SYR,F,,Mafraq,8,M,,,
46504,SYR,M,abject,Amman,11,F,,,
46505,SYR,M,,Amman,13,F,,,
46506,SYR,M,,Mafraq,9,F,,,
46507,SYR,F,absolute,Balqa,12,M,,,
46508,SYR,M,,IRBID,2,F,,,
46509,SYR,F,,Mafraq,5,F,,,
46510,SYR,F,,Mafraq,3,F,,,
46511,SYR,M,abject,Amman,7,F,,,
46512,SYR,M,abject,Amman,8,M,,,
46513,SYR,M,absolute,Mafraq,11,F,,,
46514,SYR,F,absolute,Irbid,0,M,,,
46515,SYR,M,,Mafraq,8,M,,,
46516,SYR,M,,IRBID,13,F,,,
46517,SYR,F,,Mafraq,10,M,,,
46518,SYR,F,,Amman,8,F,,,
46519,SYR,F,,Mafraq,9,F,,,
46520,SYR,F,,Mafraq,3,M,,,
46521,SYR,F,,Amman,7,M,,,
46522,SYR,F,absolute,Balqa,10,F,,,
46523,SYR,F,absolute,Balqa,2,F,,,
46524,SYR,M,,IRBID,10,M,,,
46525,SYR,F,,Mafraq,12,M,,,
46526,SYR,F,,Mafraq,13,M,,,
46527,SYR,M,,IRBID,3,F,,,
46528,SYR,M,,IRBID,4,M,,,
46529,SYR,F,,Amman,14,M,,,
46530,SYR,F,,Mafraq,7,M,,,
46531,SYR,M,,Amman,9,M,,,
46532,SYR,M,,Amman,0,F,,,
46533,SYR,M,,Mafraq,11,M,,,
46534,SYR,M,,Amman,14,M,,,
46535,SYR,M,abject,Amman,4,M,,,
46536,SYR,M,absolute,Mafraq,4,M,,,
46537,SYR,F,,Balqa,15,F,,,
46538,SYR,M,,Mafraq,6,M,,,
46539,SYR,M,,Mafraq,4,F,,,
46540,SYR,M,,Mafraq,7,F,,,
46541,SYR,M,,Mafraq,2,F,,,
46542,SYR,M,,Mafraq,15,F,,,
46543,SYR,M,abject,Maan,11,M,,,
46544,SYR,M,abject,Maan,5,M,,,
46545,SYR,F,absolute,Zarqa,7,F,,,
46546,SYR,M,abject,Maan,7,M,,,
46547,SYR,M,,Mafraq,15,F,,,
46548,SYR,M,abject,Amman,4,F,,,
46549,SYR,F,absolute,Irbid,6,F,,,
46550,SYR,M,abject,Mafraq,6,M,,,
46551,SYR,M,,Irbid,1,F,,,
46552,SYR,F,absolute,Zarqa,8,M,,,
46553,SYR,M,abject,Amman,10,M,,,
46554,SYR,F,,Balqa,13,F,,,
46555,SYR,M,absolute,Mafraq,14,M,,,
46556,SYR,F,,Balqa,8,M,,,
46557,SYR,M,,Mafraq,8,M,,,
46558,SYR,M,abject,Mafraq,16,F,,,
46559,SYR,F,,Balqa,4,M,,,
46560,SYR,M,abject,Mafraq,17,F,,,
46561,SYR,M,abject,Mafraq,9,F,,,
46562,SYR,F,absolute,Zarqa,4,F,,,DS
46563,SYR,F,,Mafraq,14,M,,,
46564,SYR,M,,Mafraq,14,M,,,
46565,SYR,M,,Mafraq,10,M,,,
46566,SYR,M,,Mafraq,16,F,,,
46567,SYR,M,,Mafraq,12,M,,,
46568,SYR,M,,Irbid,8,M,,,
46569,SYR,M,,Irbid,9,F,,,
46570,SYR,F,absolute,Zarqa,3,F,,,
46571,SYR,M,,Madaba,2,F,,,
46572,SYR,M,,Mafraq,8,M,,,
46573,SYR,M,,Mafraq,9,M,,,
46574,SYR,M,,Mafraq,5,F,,,
46575,SYR,M,,Mafraq,7,M,,,
46576,SYR,M,,Amman,4,M,,,
46577,SYR,M,,Amman,6,F,,,
46578,SYR,M,abject,Balqa,8,F,,,
46579,SYR,M,abject,Balqa,5,F,,,
46580,SYR,M,,Mafraq,0,M,,,
46581,SYR,M,abject,Mafraq,3,F,,,
46582,SYR,M,,Madaba,8,F,,,
46583,SYR,M,,Madaba,4,M,,,
46584,SYR,F,,Mafraq,16,M,,,
46585,SYR,M,,Madaba,6,F,,,
46586,SYR,M,,Mafraq,9,M,,,
46587,SYR,M,,Mafraq,6,M,,,
46588,SYR,M,,Mafraq,3,M,,,
46589,SYR,M,,Madaba,0,M,,,
46590,SYR,M,abject,Madaba,11,M,,,
